Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRG48,OUT035,2313.5593
DRN37,OUT046,2338.687
NCY41,OUT018,1728.2786
FDN28,OUT045,2001.6244
FDE34,OUT045,2419.281
FDR10,OUT045,2313.5593
FDC32,OUT017,2001.6244
DRG13,OUT046,2313.5593
FDP59,OUT049,2003.7731
NCT53,OUT010,1649.1686
FDL57,OUT027,3328.0608
FDN32,OUT010,1674.168
FDK09,OUT018,2523.6343
FDA52,OUT010,1658.6365
FDC57,OUT049,2422.3403
FDI09,OUT035,2673.785
NCB07,OUT046,2419.281
FDP26,OUT035,2001.6244
FDP40,OUT027,2461.0098
FDL15,OUT013,2309.3196
FDV07,OUT046,2007.4323
FDS03,OUT017,1837.3488
FDE50,OUT049,2422.3403
FDQ15,OUT017,1913.1208
FDQ33,OUT010,1631.7573
FDT22,OUT013,1786.2446
DRO35,OUT035,2108.553
FDJ41,OUT049,2711.104
FDQ27,OUT035,2001.6244
FDC26,OUT017,2043.0468
NCF43,OUT027,2494.8645
NCR50,OUT035,2313.5593
FDE39,OUT018,2083.5413
FDN49,OUT027,1864.5009
DRG11,OUT035,2001.6244
NCA18,OUT049,2104.8938
FDM36,OUT018,2369.5662
FDW32,OUT017,1990.6173
NCQ18,OUT010,1593.3989
FDX14,OUT027,2152.1665
FDD46,OUT017,2313.5593
FDI34,OUT019,1694.7211
NCJ17,OUT035,1989.8374
FDB52,OUT035,2708.2344
FDV55,OUT018,2276.29
FDC57,OUT046,2419.281
FDB29,OUT046,2108.553
NCO43,OUT035,2001.6244
FDG44,OUT045,1787.6241
FDJ34,OUT045,2108.553
FDH40,OUT049,1974.6254
NCD07,OUT027,2467.8232
FDB41,OUT017,1752.0074
FDH47,OUT018,1982.4208
DRK37,OUT035,2419.281
FDM25,OUT019,1655.7139
NCX06,OUT045,2419.281
NCS05,OUT017,2124.402
FDS39,OUT045,2108.553
FDC47,OUT027,3246.085
FDG20,OUT013,2409.3704
DRL23,OUT017,2001.6244
FDY33,OUT013,2309.3196
NCH18,OUT045,2691.779
FDX47,OUT035,2313.5593
NCB06,OUT045,2308.0557
FDP36,OUT049,1750.6279
FDW44,OUT018,2369.5662
NCU41,OUT018,2403.9595
NCS17,OUT046,2000.8445
FDD46,OUT035,2313.5593
FDE45,OUT017,2413.61
FDI09,OUT017,2673.785
NCJ54,OUT010,1697.7905
NCA29,OUT018,2369.5662
NCN41,OUT027,2467.8232
FDY34,OUT035,2313.5593
NCG55,OUT035,2108.553
DRM49,OUT046,1745.7838
NCB42,OUT049,2104.1138
FDE58,OUT045,2108.553
DRJ25,OUT013,1750.6279
FDS47,OUT010,1583.8975
FDY21,OUT049,2422.3403
NCI54,OUT013,2003.7731
FDO24,OUT017,2313.5593
FDY43,OUT035,2350.4314
FDF35,OUT018,1982.4208
NCP29,OUT019,1577.8716
FDN28,OUT027,2290.5352
FDJ50,OUT018,1741.3887
FDQ14,OUT027,2752.6086
FDC37,OUT035,2001.6244
FDN08,OUT046,2108.553
FDD04,OUT035,2108.553
FDW34,OUT018,2523.6343
FDP04,OUT017,1837.3488
NCG07,OUT017,2419.281
NCN14,OUT018,2394.3267
FDJ16,OUT045,1787.6241
NCM42,OUT045,2001.6244
NCF19,OUT046,1752.0074
FDY21,OUT018,2424.7886
FDY19,OUT035,2108.553
FDV09,OUT045,2313.5593
FDA28,OUT013,2104.8938
FDC38,OUT018,2083.5413
FDL28,OUT045,2691.779
NCH43,OUT049,2681.6633
NCN53,OUT045,1745.0039
NCW05,OUT017,2000.8445
NCO30,OUT018,2394.3267
FDT04,OUT019,1555.3202
FDB27,OUT018,2424.7886
NCK07,OUT013,2321.8972
NCA53,OUT013,1749.848
FDB33,OUT018,2287.5623
FDU37,OUT017,1913.1208
FDR13,OUT035,2108.553
FDE45,OUT049,2409.3704
FDV37,OUT017,2419.281
FDX44,OUT019,1604.7662
NCL06,OUT017,2708.2344
FDJ28,OUT045,2419.281
FDX55,OUT049,2681.6633
NCK17,OUT018,1728.2786
FDH52,OUT035,1837.3488
FDN13,OUT027,2301.3623
FDK44,OUT018,2369.5662
FDU16,OUT046,1972.4767
FDZ07,OUT017,1837.3488
NCN06,OUT027,2753.9202
FDH02,OUT010,1591.9963
NCW18,OUT045,2691.779
FDH57,OUT013,2104.8938
FDV35,OUT045,2313.5593
NCU29,OUT013,2303.816
NCP02,OUT046,1787.6241
FDN44,OUT013,2309.3196
FDX03,OUT018,1728.2786
FDR11,OUT010,1636.9414
FDA36,OUT046,2419.281
FDP58,OUT027,3202.1436
FDH31,OUT045,2001.6244
FDH34,OUT035,2419.281
FDS13,OUT035,2708.2344
FDT01,OUT018,2521.0876
FDY09,OUT049,2397.5798
FDV33,OUT027,3346.805
NCW29,OUT010,1610.1521
NCN17,OUT045,2000.8445
FDX01,OUT046,2108.553
FDL03,OUT049,2422.3403
DRL59,OUT049,1786.2446
DRM11,OUT027,3256.7903
FDA43,OUT049,2422.3403
FDZ56,OUT010,1643.4781
FDI44,OUT018,1896.7386
FDB50,OUT013,1908.7754
FDU15,OUT019,1554.7781
NCJ19,OUT019,1576.6248
FDD48,OUT013,2104.8938
NCW42,OUT035,2691.779
FDL24,OUT017,2401.8196
NCB30,OUT013,2422.3403
FDK25,OUT013,2346.1917
FDW28,OUT049,2422.3403
FDD47,OUT017,2401.8196
FDK16,OUT019,1600.789
FDW37,OUT046,2001.6244
FDA48,OUT035,2691.779
FDA14,OUT017,2313.5593
FDV15,OUT013,2003.7731
FDN22,OUT049,2711.104
NCD55,OUT045,1745.7838
FDY43,OUT013,2346.1917
NCU05,OUT017,1912.341
FDF10,OUT035,2313.5593
FDR39,OUT018,2394.3267
FDG40,OUT013,1744.4043
FDZ28,OUT019,1611.8192
FDE02,OUT045,2001.6244
FDU60,OUT049,2346.1917
FDM21,OUT013,2711.104
FDV52,OUT019,1611.8192
NCW06,OUT013,2422.3403
FDX36,OUT035,2691.779
FDT35,OUT027,2814.9192
NCL19,OUT010,1600.9504
NCD31,OUT046,2313.5593
FDE53,OUT019,1612.8488
FDW58,OUT019,1604.646
DRF48,OUT046,2419.281
FDW57,OUT035,2401.8196
DRH13,OUT017,2001.6244
FDT33,OUT013,2334.4473
DRK47,OUT027,3255.2683
FDY22,OUT010,1623.6199
FDC35,OUT019,1677.6582
FDO03,OUT013,2694.6487
FDF24,OUT045,1933.4371
FDF56,OUT018,2394.3267
FDD28,OUT013,1786.2446
FDG53,OUT027,2481.031
FDO27,OUT019,1601.979
NCF54,OUT018,2369.5662
FDC20,OUT027,2033.9188
FDU10,OUT046,1745.7838
DRA24,OUT018,2287.5623
FDA02,OUT010,1623.6199
FDG10,OUT017,1787.6241
FDW39,OUT010,1669.0089
FDP04,OUT019,1578.4618
NCM55,OUT013,2422.3403
FDG47,OUT045,2708.2344
NCU41,OUT017,2413.7773
NCK31,OUT017,1758.8939
FDZ46,OUT045,2001.6244
FDU13,OUT027,2723.279
NCF19,OUT045,1752.0074
NCJ43,OUT013,2397.5798
NCJ05,OUT045,2308.0557
FDS04,OUT027,2481.031
FDX28,OUT010,1588.006
FDB41,OUT027,1901.5359
FDG53,OUT046,2108.553
FDL15,OUT010,1636.8334
FDQ08,OUT049,1835.9692
DRN36,OUT013,2003.7731
FDI46,OUT013,2711.104
FDG16,OUT027,3194.203
FDV32,OUT013,1835.9692
FDF44,OUT010,1606.3806
FDK04,OUT018,1770.1189
NCA41,OUT013,2416.8367
FDD51,OUT017,1745.7838
NCZ53,OUT045,2413.7773
FDP01,OUT027,2782.694
FDY25,OUT049,2422.3403
FDB17,OUT018,2394.3267
NCV54,OUT018,2083.5413
FDJ32,OUT017,1837.3488
FDA37,OUT049,2104.8938
FDG35,OUT035,2397.0005
NCM05,OUT018,2535.615
FDG45,OUT046,2691.779
FDH28,OUT013,1744.4043
NCE18,OUT049,2694.6487
FDH38,OUT045,2108.553
FDR56,OUT013,2422.3403
FDH17,OUT027,2297.3486
FDD39,OUT049,2681.6633
FDB41,OUT049,1750.6279
NCR53,OUT046,2686.2754
FDX46,OUT017,1787.6241
FDV28,OUT049,1744.4043
FDA08,OUT018,2287.5623
FDH45,OUT017,1745.7838
NCS38,OUT010,1605.8958
FDD40,OUT010,1679.45
DRM59,OUT035,2313.5593
NCJ43,OUT018,2369.5662
NCN29,OUT013,1749.848
NCC19,OUT045,2419.281
FDR56,OUT035,2419.281
FDZ43,OUT049,2694.6487
FDJ32,OUT010,1575.5658
DRH03,OUT017,2001.6244
NCZ54,OUT035,2313.5593
FDE26,OUT017,2313.5593
FDS03,OUT045,1837.3488
DRZ24,OUT019,1611.5969
FDO48,OUT027,3205.0063
FDW39,OUT049,2397.5798
NCK05,OUT049,1835.1893
NCK30,OUT017,2708.2344
FDT27,OUT018,2523.6343
FDS08,OUT019,1660.1411
NCJ19,OUT049,1786.2446
FDC58,OUT045,1745.7838
DRE37,OUT013,2422.3403
FDW02,OUT035,2108.553
FDJ02,OUT010,1635.871
FDX09,OUT045,2413.61
FDT31,OUT010,1674.8728
FDI24,OUT049,2409.3704
FDY09,OUT045,2401.8196
FDV28,OUT045,1745.7838
DRM47,OUT049,2422.3403
FDT52,OUT019,1694.4598
FDI48,OUT018,1770.1189
FDY55,OUT017,2708.2344
FDU48,OUT013,2104.8938
FDN25,OUT045,1787.6241
FDP20,OUT049,2104.8938
FDJ15,OUT013,2422.3403
FDD04,OUT018,2083.5413
FDY58,OUT045,2691.779
FDR37,OUT018,2394.3267
FDF44,OUT013,2104.8938
FDD32,OUT045,1972.4767
FDR57,OUT017,2313.5593
DRG39,OUT027,2027.6455
FDX15,OUT017,2313.5593
DRN37,OUT045,2313.5593
FDW40,OUT027,2481.031
FDB32,OUT049,2003.7731
FDM40,OUT018,2095.645
FDE39,OUT027,2467.8232
DRH49,OUT017,1972.4767
FDT46,OUT049,1750.6279
NCF06,OUT035,2708.2344
FDP07,OUT017,2419.281
FDC04,OUT013,2694.6487
FDZ32,OUT017,2001.6244
FDD50,OUT045,2350.4314
FDU56,OUT017,2419.281
FDV34,OUT017,1837.3488
NCY41,OUT013,1743.6244
NCK18,OUT046,2313.5593
DRH25,OUT049,1786.2446
FDT57,OUT046,2691.779
FDV56,OUT018,1982.4208
FDV12,OUT045,2001.6244
FDN52,OUT017,1990.6173
FDX38,OUT035,1752.0074
FDE47,OUT018,2083.5413
NCO07,OUT013,2681.6633
FDV09,OUT027,2791.4954
FDZ23,OUT019,1672.3359
DRH51,OUT018,1982.4208
NCY54,OUT045,2401.8196
DRG49,OUT013,2694.6487
NCC19,OUT049,2422.3403
NCV53,OUT045,2686.2754
FDZ47,OUT019,1600.8486
NCO26,OUT018,2083.5413
NCP02,OUT045,1837.3488
NCW30,OUT018,2535.615
NCN55,OUT046,2691.779
FDB20,OUT010,1576.7562
DRL11,OUT013,2309.3196
DRD60,OUT045,2419.281
FDW14,OUT010,1584.188
FDL27,OUT010,1582.0996
FDU09,OUT018,1770.1189
DRH36,OUT027,2061.71
FDP34,OUT027,2783.5132
FDE04,OUT017,2413.61
FDZ57,OUT027,2490.6287
FDF02,OUT010,1594.7604
FDG28,OUT045,2691.779
NCI31,OUT046,1745.7838
FDT43,OUT013,1757.5144
FDU20,OUT046,2108.553
FDD53,OUT013,1744.4043
FDW15,OUT045,2313.5593
NCT53,OUT045,2308.0557
NCG55,OUT027,2467.8232
FDD48,OUT035,2108.553
FDG47,OUT049,2711.104
FDI21,OUT017,1837.3488
FDT27,OUT017,2691.779
DRO35,OUT013,2104.8938
FDD33,OUT017,2691.779
FDC04,OUT035,2691.779
FDY34,OUT013,2309.3196
DRJ49,OUT049,2104.8938
FDE05,OUT049,2309.3196
FDU31,OUT017,2691.779
NCN19,OUT027,3062.411
FDK56,OUT027,3054.7605
FDK58,OUT017,2001.6244
NCJ42,OUT035,2001.6244
FDZ34,OUT027,3166.9106
FDA52,OUT018,2369.5662
NCR29,OUT013,1785.4647
FDT48,OUT035,2691.779
DRJ51,OUT019,1696.2234
NCS54,OUT046,2413.61
FDV01,OUT035,2313.5593
DRG51,OUT027,2857.3787
NCG42,OUT013,2104.8938
FDA51,OUT049,2104.8938
FDV19,OUT010,1639.6012
NCT18,OUT045,2419.281
NCS41,OUT045,2413.7773
FDO03,OUT046,2691.779
FDL12,OUT010,1577.4496
FDY37,OUT010,1625.148
FDI58,OUT049,2003.7731
FDT28,OUT018,2287.5623
NCC42,OUT010,1610.1521
FDO01,OUT017,2108.553
FDJ02,OUT013,2309.3196
FDQ04,OUT018,1728.2786
DRL47,OUT013,2104.8938
FDZ32,OUT035,2001.6244
FDC35,OUT035,2691.779
FDX14,OUT045,1837.3488
FDZ35,OUT013,2003.7731
FDL14,OUT013,2309.3196
FDO04,OUT049,1786.2446
DRK11,OUT017,2313.5593
FDB44,OUT018,2521.0876
FDZ50,OUT049,2422.3403
FDI12,OUT027,2301.3623
FDU43,OUT017,2691.779
FDD58,OUT010,1590.2616
FDB27,OUT017,2419.281
FDB04,OUT018,1982.4208
NCO17,OUT013,2104.1138
FDL12,OUT017,1787.6241
DRJ13,OUT049,2309.3196
FDD57,OUT045,2001.6244
FDW19,OUT035,2001.6244
DRD27,OUT018,1982.4208
FDH27,OUT027,2734.5806
NCW30,OUT027,3159.7942
FDR40,OUT018,1901.8533
FDG05,OUT013,2309.3196
NCY41,OUT019,1555.487
FDI38,OUT018,2521.0876
FDR20,OUT046,1745.7838
FDE09,OUT017,2001.6244
FDN50,OUT019,1600.789
DRF27,OUT045,2313.5593
DRF51,OUT013,1744.4043
NCO02,OUT019,1577.9214
FDB51,OUT027,2050.8198
FDJ50,OUT013,1786.2446
FDN52,OUT013,1992.766
FDX14,OUT013,1908.7754
FDT27,OUT019,1717.0948
FDV10,OUT013,1744.4043
FDU33,OUT046,1745.7838
FDU58,OUT046,2419.281
NCP42,OUT027,3201.79
FDL51,OUT027,3295.492
DRH15,OUT027,1867.3895
FDU16,OUT017,1990.6173
FDW15,OUT017,2313.5593
FDQ44,OUT045,2108.553
NCI06,OUT027,3054.7605
DRK23,OUT019,1688.7644
FDC28,OUT035,2001.6244
NCY17,OUT019,1555.487
NCV05,OUT018,2287.5623
FDM34,OUT019,1612.9851
DRD60,OUT027,3054.7605
FDT38,OUT046,1990.6173
FDQ57,OUT018,2276.29
FDE59,OUT027,1864.5009
NCM43,OUT046,2313.5593
DRI51,OUT049,2397.5798
NCG30,OUT017,2108.553
NCK54,OUT035,2108.553
FDQ16,OUT019,1611.8192
FDI36,OUT013,2422.3403
FDX16,OUT027,2782.694
FDA34,OUT046,2401.8196
FDJ48,OUT018,2523.6343
FDU47,OUT035,2108.553
FDS39,OUT046,2115.7722
FDD11,OUT046,2708.2344
FDM16,OUT027,2051.2798
FDU56,OUT018,2394.3267
FDQ32,OUT017,2108.553
DRK35,OUT013,1744.4043
FDA58,OUT049,2694.6487
DRG48,OUT019,1637.2441
FDT59,OUT010,1696.2234
FDQ31,OUT019,1593.4368
FDS51,OUT018,1815.511
FDW32,OUT027,2294.7334
FDI15,OUT027,3328.0608
NCV30,OUT017,1837.3488
DRG25,OUT049,2422.3403
FDT02,OUT013,1744.4043
FDO33,OUT027,2483.5706
FDP38,OUT035,1752.0074
FDZ45,OUT035,2419.281
NCA54,OUT027,3054.7605
FDU33,OUT017,1752.0074
FDN58,OUT017,2691.779
FDI05,OUT045,1856.4923
FDM57,OUT019,1588.3655
NCS42,OUT027,2297.3486
FDB57,OUT045,2691.779
FDC03,OUT045,2419.281
FDZ58,OUT013,2104.8938
NCK29,OUT045,2107.773
NCR53,OUT045,2686.2754
FDE26,OUT027,2744.864
FDU52,OUT049,2309.3196
FDE41,OUT027,2270.1926
FDU38,OUT018,2403.9595
FDA52,OUT017,2401.8196
FDW46,OUT046,1837.3488
DRI59,OUT035,2691.779
FDT38,OUT035,1990.6173
FDL33,OUT018,2424.7886
FDQ01,OUT027,3328.0608
FDJ08,OUT046,2419.281
FDQ47,OUT049,1744.4043
NCZ18,OUT013,2711.104
FDE29,OUT017,1837.3488
FDF10,OUT027,2773.2495
FDC48,OUT049,1974.6254
FDY58,OUT013,2694.6487
NCX30,OUT010,1705.1411
FDV11,OUT013,2409.3704
FDT46,OUT046,1752.0074
DRD01,OUT019,1575.6775
FDQ11,OUT013,2711.104
NCM41,OUT017,2000.8445
NCC55,OUT013,1744.4043
FDG45,OUT027,3203.3862
NCQ54,OUT049,2334.4473
FDM34,OUT045,2108.553
FDD17,OUT019,1693.8712
FDN38,OUT027,3256.7903
FDB53,OUT018,2287.5623
NCL06,OUT035,2708.2344
NCV18,OUT019,1588.8634
FDX25,OUT013,2422.3403
FDB39,OUT046,1787.6241
FDC33,OUT049,2422.3403
NCO14,OUT018,1728.2786
FDA58,OUT027,3336.0015
NCQ02,OUT017,2419.281
NCR53,OUT017,2686.2754
FDN52,OUT046,1990.6173
FDG26,OUT046,2708.2344
FDE23,OUT027,1901.5359
DRI37,OUT013,1832.7463
DRH37,OUT018,2300.14
FDO01,OUT035,2108.553
FDK45,OUT049,2104.8938
FDP23,OUT049,2681.6633
FDM33,OUT035,2691.779
FDD36,OUT017,2108.553
FDL56,OUT017,1990.6173
FDT27,OUT010,1717.0948
FDG52,OUT017,1745.7838
NCL42,OUT035,2691.779
DRJ24,OUT046,2419.281
FDV38,OUT046,1787.6241
FDT35,OUT045,2350.4314
FDY51,OUT045,2691.779
FDC37,OUT017,2001.6244
NCP43,OUT013,2422.3403
FDO33,OUT045,2007.4323
FDW04,OUT018,2083.5413
NCC31,OUT046,2313.5593
FDK22,OUT049,2681.6633
FDJ50,OUT017,1787.6241
FDV13,OUT017,1990.6173
DRL60,OUT017,2313.5593
FDW03,OUT017,2001.6244
FDY27,OUT035,2413.61
FDB39,OUT027,2027.6455
FDU59,OUT045,2313.5593
FDZ57,OUT049,2104.8938
FDO21,OUT049,2694.6487
FDS43,OUT018,2394.3267
FDU28,OUT010,1675.727
FDC51,OUT010,1600.9504
FDW16,OUT010,1588.8022
FDP32,OUT010,1606.3806
FDB60,OUT019,1669.0507
NCQ30,OUT046,2108.553
FDD26,OUT049,2422.3403
FDI44,OUT045,1908.0062
DRH23,OUT046,1787.6241
FDO44,OUT046,2001.6244
FDG04,OUT046,2419.281
FDM32,OUT027,2290.7197
FDM09,OUT013,2346.1917
FDZ47,OUT013,2003.7731
FDM40,OUT027,2494.8645
FDY48,OUT017,2001.6244
NCM30,OUT045,1745.7838
FDX36,OUT010,1693.9388
DRF03,OUT017,1745.7838
FDN51,OUT049,2711.104
FDM57,OUT049,1974.6254
FDB35,OUT049,2003.7731
FDY13,OUT027,2202.9136
FDA37,OUT017,2108.553
NCX53,OUT017,2124.402
FDD59,OUT018,1923.5491
FDX10,OUT019,1555.0675
FDC03,OUT018,2403.9595
FDW43,OUT035,2691.779
FDW10,OUT046,2397.0005
FDY14,OUT027,3336.0015
FDV43,OUT045,1745.7838
FDO40,OUT013,2309.3196
FDP46,OUT027,2292.0522
NCE43,OUT019,1638.6494
FDD05,OUT035,2108.553
FDJ60,OUT010,1646.2037
DRE27,OUT018,1982.4208
FDO11,OUT035,2708.2344
DRG11,OUT027,2301.3623
FDK33,OUT010,1684.8196
DRM23,OUT045,2350.4314
FDJ02,OUT027,2786.53
NCZ05,OUT045,2000.8445
NCL30,OUT013,2104.8938
FDZ19,OUT018,2369.5662
FDM45,OUT049,2104.8938
FDO36,OUT046,2419.281
NCK31,OUT045,1752.0074
DRJ37,OUT045,2313.5593
FDP24,OUT018,2083.5413
FDF46,OUT013,2104.8938
FDX46,OUT019,1575.7058
NCL18,OUT045,2419.281
FDJ26,OUT013,2681.6633
FDJ07,OUT045,2108.553
FDY15,OUT013,2309.3196
DRG01,OUT045,1837.3488
FDF58,OUT045,1837.3488
FDZ14,OUT019,1611.5969
FDP31,OUT049,1835.9692
FDH45,OUT013,1744.4043
FDA09,OUT010,1658.8372
FDW31,OUT035,2419.281
FDA57,OUT046,1745.7838
NCE55,OUT035,2413.61
FDC17,OUT019,1683.3536
FDC59,OUT013,1835.9692
FDA22,OUT013,2346.1917
FDK52,OUT035,2691.779
NCM26,OUT046,2313.5593
NCT53,OUT035,2320.6333
FDW45,OUT018,2287.5623
NCI18,OUT035,2691.779
FDE38,OUT018,2287.5623
FDF08,OUT019,1593.0299
FDY58,OUT010,1694.7211
FDF58,OUT019,1577.143
FDX39,OUT017,2691.779
FDB44,OUT049,2681.6633
FDF28,OUT013,2104.8938
FDE39,OUT013,2104.8938
FDT37,OUT018,2535.615
FDZ45,OUT017,2419.281
FDO40,OUT035,2313.5593
FDM57,OUT027,2292.0522
DRG36,OUT017,2401.8196
FDY36,OUT010,1578.3969
DRL60,OUT027,2743.8088
FDS25,OUT019,1612.9281
DRF49,OUT027,2461.1912
FDP16,OUT045,2691.779
FDS60,OUT049,2422.3403
FDU15,OUT027,1858.0144
FDK43,OUT046,2108.553
FDN25,OUT046,1787.6241
FDE53,OUT049,2003.7731
FDB22,OUT013,2309.3196
FDE39,OUT017,2108.553
FDX35,OUT035,2691.779
NCG54,OUT049,2346.1917
FDH27,OUT035,2313.5593
NCK42,OUT013,2681.6633
FDS25,OUT049,2003.7731
FDI10,OUT018,2369.5662
FDU35,OUT035,2001.6244
FDI04,OUT017,2419.281
DRK23,OUT035,2708.2344
FDB53,OUT019,1631.5686
FDY02,OUT049,2711.104
FDM60,OUT035,1745.7838
NCJ31,OUT010,1697.7716
DRP35,OUT017,2108.553
NCQ30,OUT018,2083.5413
DRL11,OUT010,1636.9414
FDU01,OUT013,2422.3403
FDR39,OUT035,2419.281
FDO08,OUT046,2313.5593
FDC02,OUT045,2734.191
NCZ29,OUT035,2124.402
FDF29,OUT010,1607.6324
FDZ23,OUT017,2419.281
NCU53,OUT018,2287.5623
NCW30,OUT013,2711.104
NCM26,OUT027,2820.223
FDV50,OUT027,2467.8232
FDW15,OUT049,2309.3196
FDI35,OUT027,3054.7605
FDO11,OUT017,2708.2344
FDN48,OUT046,2001.6244
NCA17,OUT049,2303.816
NCN54,OUT013,1908.7754
FDP22,OUT013,1750.6279
NCB54,OUT035,2107.773
FDD08,OUT045,1745.7838
DRM48,OUT010,1555.4866
FDG41,OUT027,2467.8232
FDE44,OUT027,1922.953
FDE26,OUT035,2313.5593
NCS38,OUT013,2104.8938
NCJ54,OUT018,2523.6343
FDI40,OUT019,1605.3871
FDN45,OUT018,2523.6343
FDU43,OUT046,2691.779
FDI04,OUT010,1674.6013
NCC07,OUT018,1982.4208
NCC07,OUT019,1603.1298
NCD18,OUT045,2691.779
FDU55,OUT035,2708.2344
FDX59,OUT035,1745.7838
FDR52,OUT049,2422.3403
NCP17,OUT013,1835.1893
FDQ32,OUT045,2108.553
NCT17,OUT049,2416.8367
FDO10,OUT049,1786.2446
FDE32,OUT049,1744.4043
FDN44,OUT045,2313.5593
FDH02,OUT035,1990.6173
FDK60,OUT013,2003.7731
FDS24,OUT019,1593.0245
FDL03,OUT010,1710.3252
FDB46,OUT027,3202.1436
FDO48,OUT049,2694.6487
FDZ39,OUT049,2003.7731
FDT02,OUT027,1858.0144
FDC50,OUT013,2003.7731
FDP39,OUT035,1758.8939
DRG15,OUT018,1815.511
FDP10,OUT018,1982.4208
FDF53,OUT027,3043.145
FDN34,OUT045,2350.4314
FDK02,OUT045,2108.553
FDC23,OUT045,2401.8196
FDJ10,OUT019,1614.094
FDE53,OUT035,2001.6244
FDR25,OUT035,2708.2344
FDW50,OUT046,2313.5593
FDS09,OUT049,1757.5144
FDW49,OUT010,1663.0702
FDU51,OUT046,2419.281
FDF28,OUT018,2083.5413
NCY30,OUT018,2394.3267
FDD44,OUT045,2708.2344
FDX09,OUT017,2413.61
NCF30,OUT013,2104.8938
FDZ50,OUT019,1676.0171
FDW37,OUT013,1992.766
FDD11,OUT049,2711.104
DRH39,OUT018,1840.1516
FDA36,OUT049,2422.3403
NCG43,OUT049,2003.7731
FDF02,OUT035,2001.6244
FDP57,OUT027,2292.0522
NCE42,OUT017,2673.785
NCR38,OUT027,3328.0608
FDP03,OUT019,1612.9058
FDO51,OUT035,1745.7838
NCQ42,OUT046,2108.553
NCM41,OUT046,2000.8445
FDH48,OUT027,2297.3486
DRF60,OUT046,2691.779
FDJ27,OUT035,2001.6244
FDQ14,OUT013,2309.3196
FDN27,OUT017,2108.553
NCQ02,OUT046,2419.281
FDJ33,OUT049,2104.8938
FDP07,OUT027,3186.199
DRE01,OUT049,2694.6487
FDU36,OUT045,2001.6244
FDL28,OUT017,2691.779
NCX53,OUT046,2124.402
FDZ39,OUT013,2003.7731
NCP42,OUT013,2422.3403
FDJ14,OUT035,1933.4371
FDK04,OUT049,1786.2446
NCC19,OUT017,2419.281
FDS09,OUT018,1741.3887
FDZ02,OUT046,2001.6244
FDD35,OUT018,2083.5413
NCY42,OUT017,2313.5593
FDB05,OUT045,2691.779
FDF20,OUT035,2419.281
NCO41,OUT018,1982.4208
FDC40,OUT027,2197.1936
FDV58,OUT045,2414.462
FDZ57,OUT045,2108.553
DRM35,OUT046,2419.281
DRN36,OUT018,1982.4208
FDQ13,OUT046,1972.4767
DRO35,OUT010,1604.2054
NCD43,OUT035,2001.6244
FDA51,OUT018,2083.5413
NCX17,OUT027,3400.867
NCZ17,OUT049,1743.6244
FDR11,OUT027,2776.078
FDW34,OUT049,2694.6487
FDN50,OUT017,2001.6244
FDS09,OUT046,1752.0074
FDS48,OUT018,2287.5623
FDL44,OUT049,2309.3196
DRF48,OUT018,2394.3267
FDA14,OUT018,2276.29
NCD30,OUT049,2003.7731
FDI16,OUT017,1758.8939
NCG06,OUT035,2708.2344
DRZ24,OUT035,2108.553
NCS17,OUT045,2000.8445
FDB37,OUT045,2691.779
FDE10,OUT035,2108.553
FDC57,OUT045,2419.281
FDM12,OUT018,2394.3267
FDE24,OUT049,2104.8938
FDW22,OUT045,2691.779
DRD01,OUT027,2029.496
NCZ18,OUT027,3337.2441
FDN49,OUT045,1745.7838
FDR22,OUT035,2108.553
FDV08,OUT019,1557.223
FDY39,OUT046,2419.281
FDV36,OUT049,2104.8938
FDO60,OUT045,1745.7838
FDU04,OUT027,2467.8232
FDR20,OUT027,1905.782
FDW19,OUT019,1612.8488
FDU40,OUT049,2422.3403
FDK15,OUT045,2001.6244
DRF15,OUT035,2313.5593
FDQ25,OUT017,2401.8196
FDI48,OUT019,1563.4998
FDS49,OUT046,1908.0062
FDV22,OUT046,2313.5593
NCV42,OUT046,2001.6244
FDX26,OUT046,2419.281
FDI33,OUT018,1982.4208
FDZ14,OUT049,2104.8938
FDG10,OUT013,1786.2446
FDM38,OUT018,1734.5022
FDG26,OUT027,3338.8643
FDH46,OUT035,2001.6244
FDN13,OUT018,1982.4208
FDU57,OUT035,2313.5593
NCI06,OUT046,2419.281
FDM38,OUT045,1787.6241
NCG42,OUT010,1609.8993
FDL39,OUT045,2419.281
FDT31,OUT019,1674.8728
FDV59,OUT013,2681.6633
FDB49,OUT035,2001.6244
FDD58,OUT049,2003.7731
DRN59,OUT046,1752.0074
FDX48,OUT049,2309.3196
FDQ11,OUT049,2711.104
FDY12,OUT049,1786.2446
FDQ11,OUT045,2708.2344
DRI11,OUT017,2108.553
FDY32,OUT027,2753.9202
FDS51,OUT045,1837.3488
FDR19,OUT010,1623.6199
DRB13,OUT018,2403.9595
FDS21,OUT035,1837.3488
FDQ40,OUT045,2401.8196
NCE55,OUT013,2397.5798
FDX43,OUT027,2779.2708
FDS12,OUT049,2104.8938
DRK01,OUT027,2290.7166
FDN25,OUT017,1787.6241
FDB60,OUT046,2419.281
FDQ13,OUT017,1972.4767
DRK13,OUT045,2419.281
DRF25,OUT018,1728.2786
NCD42,OUT019,1555.487
FDW25,OUT045,1990.6173
NCV29,OUT027,3035.8013
